#,formula,activity,Syngony,"length, nm","width, nm","depth, nm",surface,pol,surf,"Mw(coat), g/mol","Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",link
1074,Rh,peroxidase,7,6.5,6.5,6.5,naked,0,citric acid,192.12,0.198,0.0000678,TMB + H2O2,0.1,1.5,0.1,,4,35,,,https://doi.org/10.1007/s00604-017-2582-8
1075,Rh,peroxidase,7,6.5,6.5,6.5,naked,0,citric acid,192.12,0.38,0.000241,H2O2 + TMB,0.025,0.75,1.5,,4,35,,,https://doi.org/10.1007/s00604-017-2582-8
1076,Pd,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000,0.1098,0.0000582,TMB + H2O2,0.05,0.7,10,200,4.5,25,,,https://doi.org/10.1039/C5NR05675F
1077,Pd,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000,4.398,0.0000651,H2O2 + TMB,0.5,10,0.5,200,4.5,25,,,https://doi.org/10.1039/C5NR05675F
1078,Pd@Pt,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000,0.0865,0.00006228,TMB + H2O2,0.05,0.7,10,200,4.5,25,,,https://doi.org/10.1039/C5NR05675F
1079,Pd@Pt,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000,2.231,0.00005,H2O2 + TMB,0.5,10,0.5,200,4.5,25,,,https://doi.org/10.1039/C5NR05675F
1080,Co3O4,peroxidase,7,300,20,20,montmorillonite,0,0,360.31,0.0022,0.000017495,TMB + H2O2,0.001,0.09,25,0.3,4,40,,,https://doi.org/10.1039/C7NJ03880A
1081,Co3O4,peroxidase,7,300,20,20,montmorillonite,0,0,360.31,20.492,0.0003423,H2O2 + TMB,20,80,1,0.3,4,40,,,https://doi.org/10.1039/C7NJ03880A
1082,(CeO2)0.10/Co3O4,peroxidase,7,500,500,500,naked,0,glucose,180.16,0.14,0.000413,TMB + H2O2,0.1,1,100,0.05,4,40,,110,https://doi.org/10.1039/C6TB02750D
1083,(CeO2)0.10/Co3O4,peroxidase,7,500,500,500,naked,0,glucose,180.16,7.09,0.000433,H2O2 + TMB,10,150,0.8,0.05,4,40,,110,https://doi.org/10.1039/C6TB02750D
1084,Cu2(OH)3Cl-CeO2,peroxidase,,1000,1000,1000,naked,0,0,0,12.36,0.0001062,TMB + H2O2,0.2,0.8,8,0.04,3,25,,,https://doi.org/10.1007/s00604-015-1506-8
1085,Cu2(OH)3Cl-CeO2,peroxidase,,1000,1000,1000,naked,0,0,0,11.61,0.0000815,H2O2 + TMB,0.8,1.5385,8,0.04,3,25,,,https://doi.org/10.1007/s00604-015-1506-8
1086,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0,0.173,0.000172,TMB + H2O2,0.001,0.8,1 000.000,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1087,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0,185,0.282,H2O2 + TMB,5,1 000.0000,0.8,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1088,Fe3O4,peroxidase,7,28,28,28,"poly(ethylene oxide), phosphine oxide",oleic acid,0,2000,0.187,0.000591,TMB + H2O2,0.001,1,1 000.0000,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1089,Fe3O4,peroxidase,7,28,28,28,poly(ethylene oxide),oleic acid,0,2000,30,0.58,H2O2 + TMB,10,1 000.0000,0.8,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1090,Fe3O4,peroxidase,7,28,28,28,mPEG-Dimyristoyl glycerol,oleic acid,0,2000,0.185,0.000519,TMB + H2O2,0.001,1,1 000.0000,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1091,Fe3O4,peroxidase,7,28,28,28,mPEG-Dimyristoyl glycerol,oleic acid,0,2000,39,0.529,H2O2 + TMB,10,1 000.0000,0.8,0.02,4,45,,,https://doi.org/10.1007/s00604-017-2198-z
1092,RuTe,peroxidase,6,130,14,14,naked,poly(N-Vinylpyrrolidone),0,40000,208.85,0.0000266,H2O2 + TMB,10,700,10,2,5,,-21.3,,https://doi.org/10.1021/acsnano.9b09974
1093,RuTe,catalase,6,130,14,14,naked,poly(N-Vinylpyrrolidone),0,40000,0.0188,0.0589,H2O2 + ammonium molybdate,10,200,,2,6,,-21.3,,https://doi.org/10.1021/acsnano.9b09974
1094,Cu1.2Te,oxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000,0.29,0.0149,GSH,0.1,0.9,no,0.02,,,,,https://doi.org/10.1002/anie.201909729
1095,Cu1.2Te,oxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000,0.19,0.0193,GSH,0.1,0.9,no,0.02,,,,,https://doi.org/10.1002/anie.201909729
1096,Cu1.2Te,peroxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000,189,0.00073,H2O2 + TMB,10,97.9,10,0.5,5,,,,https://doi.org/10.1002/anie.201909729
1097,Cu1.2Te,peroxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000,135,0.00087,H2O2 + TMB,10,97.9,10,0.5,5,,,,https://doi.org/10.1002/anie.201909729
1098,MnO2,oxidase,4,1000,1000,1000,naked,0,0,0,0.1,0.0002,TMB,0.02,0.2,no,0.5,4,,,,https://doi.org/10.1039/D3NJ00136A
1099,CuMnO2,oxidase,7,400,400,400,naked,0,0,0,0.0499,0.0007504,TMB,0.05,0.8,no,0.065,4,30,,443.5,https://doi.org/10.1016/j.colsurfa.2022.129887
1100,CuO ,peroxidase,2,200,200,200,poly(acrylonitrile),poly(N-Vinylpyrrolidone),0,4000,0.58,0.0002014,TMB + H2O2,0.1,1,5,1,4,35,,156.8,https://doi.org/10.1021/acssuschemeng.1c00723
1101,CuO ,peroxidase,2,200,200,200,poly(acrylonitrile),poly(N-Vinylpyrrolidone),0,4000,0.09,0.0000468,H2O2 + TMB,1,10,0.4,1,4,35,,156.8,https://doi.org/10.1021/acssuschemeng.1c00723
1102,RhPt,peroxidase,7,3.5,3.5,3.5,citric acid,0,0,192.12,0.129,0.0006815,TMB + H2O2,0.01,0.25,5,0.075,4.5,,-43.3,,https://doi.org/10.1021/acsanm.1c01457
1103,RhPt,peroxidase,7,3.5,3.5,3.5,citric acid,0,0,192.12,6.18,0.000927,H2O2 + TMB,1,16,0.25,0.075,4.5,,-43.3,,https://doi.org/10.1021/acsanm.1c01457
1104,Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.1206,0.0000651,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w
1105,Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,205.6,0.0000979,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w
1106,Hg0.01Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.1337,0.0000385,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w
1107,Hg0.01Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,221.9,0.0000269,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w
1108,Hg0.1Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.257,0.0000372,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w
1109,Hg0.1Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,295,0.0000223,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w
1110,Ag3PO4,oxidase,7,1600,1600,1600,naked,0,0,0,3.31,0.00277,OPD,0.7,1.3,no,0.02,4.5,50,,,https://doi.org/10.1039/C5DT04192A
1111,Ag3PO4,oxidase,7,1600,1600,1600,naked,0,0,0,2.09,0.0242,TMB,0.05,0.25,no,0.07,6,20,,,https://doi.org/10.1039/C5DT04192A
1112,Ag/Ag3PO4,oxidase,7,1620,1620,1620,naked,0,0,0,1.23,0.00518,OPD,0.7,1.3,no,0.02,4.5,50,,,https://doi.org/10.1039/C5DT04192A
1113,Ag/Ag3PO4,oxidase,7,1620,1620,1620,naked,0,0,0,0.11,0.00632,TMB,0.05,0.25,no,0.07,6,20,,,https://doi.org/10.1039/C5DT04192A
1114,(CeO2)0.1/TiO2,peroxidase,,100,20,20,naked,0,0,0,0.097,0.0000554,TMB + H2O2,0.005,0.3,1,0.05,4,25,,178,https://doi.org/10.1021/acsami.5b00023
1115,(CeO2)0.1/TiO2,peroxidase,,100,20,20,naked,0,0,0,0.04,0.0000227,H2O2 + TMB,0.005,1,0.25,0.05,4,25,,178,https://doi.org/10.1021/acsami.5b00023
1116,Fe0.15-CoO,peroxidase,7,450,450,450,naked,0,0,0,0.17,0.000509,TMB + H2O2,0.001,0.1,20,0.3,4,25,,205.4,https://doi.org/10.1021/acs.inorgchem.0c03355
1117,Fe0.15-CoO,peroxidase,7,450,450,450,naked,0,0,0,11.2,0.000241,H2O2 + TMB,2,20,0.1,0.3,4,25,,205.4,https://doi.org/10.1021/acs.inorgchem.0c03355
1118,Fe3O4,peroxidase,7,89.8,89.8,89.8,naked,0,0,0,1.06,0.000168,TMB + H2O2,0.01,0.8,100,0.00002,4.5,,,,https://doi.org/10.1039/C8RA05487H
1119,Fe3O4,peroxidase,7,89.8,89.8,89.8,naked,0,0,0,56.89,0.000596,H2O2 + TMB,10,600,0.8,0.00002,4.5,,,,https://doi.org/10.1039/C8RA05487H
1120,Co0.5-Fe3O4,peroxidase,7,94.6,94.6,94.6,naked,0,0,0,1.17,0.000379,TMB + H2O2,0.01,0.8,100,0.00002,4.5,,,,https://doi.org/10.1039/C8RA05487H
1121,Co0.5-Fe3O4,peroxidase,7,94.6,94.6,94.6,naked,0,0,0,0.19,0.000715,H2O2 + TMB,10,600,0.8,0.00002,4.5,,,,https://doi.org/10.1039/C8RA05487H
1122,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.85,0.000131,OPD + H2O2,0.2,1.5,2,0.05,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1123,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,2.3,0.000119,H2O2 + OPD,0.2,6,1,0.05,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1124,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.87,0.000132,OPD + H2O2,0.2,1.5,2,0.05,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1125,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,2.4,0.000125,H2O2 + OPD,0.2,6,1,0.05,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1126,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.155,0.0000171,TMB + H2O2,0.025,0.3,20,0.05,4,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1127,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,116.3,0.0000923,H2O2 + TMB,2,100,0.2,0.05,4,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269
1128,Fe2O3/Fe4(Fe(CN)6)4,peroxidase,6,46,46,46,naked,0,ethylenediamine,60.1,1.22,0.00004431,"3,5-DTBC + H2O2",0.01,8,208,0.02,7,40,,,https://doi.org/10.1016/j.snb.2012.11.074
1129,Fe2O3/Fe4(Fe(CN)6)4,peroxidase,6,46,46,46,naked,0,ethylenediamine,60.1,91.54,0.00008308,"H2O2 + 3,5-DTBC",49,1 000.0000,4.5,0.02,7,40,,,https://doi.org/10.1016/j.snb.2012.11.074
1130,Fe2O3,peroxidase,7,200,200,200,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0265,0.000000171,TMB + H2O2,0.4,2,250,0.0185,5,,-55.403,,https://doi.org/10.1016/j.msec.2015.05.028
1131,Fe2O3,peroxidase,7,200,200,200,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0132,0.000000434,H2O2 + TMB,10,120,1,0.0185,5,,-55.403,,https://doi.org/10.1016/j.msec.2015.05.028
1132,Fe2O3,peroxidase,7,35,35,35,naked,0,ethylenediamine,60.1,0.0887,0.0000097,TMB + H2O2,0.08,0.32,987,0.1,4,,,,https://doi.org/10.1039/C6RA00963H
1133,Fe2O3,peroxidase,7,35,35,35,naked,0,ethylenediamine,60.1,157.19,0.00001284,H2O2 + TMB,40,80,0.1,0.1,4,,,,https://doi.org/10.1039/C6RA00963H
1134,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450,0.049,0.000102,ABTS + H2O2,0.01,0.5,2,0.0018,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283
1135,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450,0.254,0.000128,H2O2 + ABTS,0.01,0.5,0.15,0.0018,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283
1136,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450,0.1,0.00017,TMB + H2O2,0.001,0.25,25,0.003,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283
1137,Si-CoO,peroxidase,7,1000,70,70,naked,0,0,0,0.0589,0.00025,TMB + H2O2,20,100,250,0.3,5,25,,,https://doi.org/10.1021/acssuschemeng.9b02459
1138,Si-CoO,peroxidase,7,1000,70,70,naked,0,0,0,0.023,0.000104,H2O2 + TMB,0.01,0.1,1,0.3,5,25,,,https://doi.org/10.1021/acssuschemeng.9b02459
1139,SiO2@Co3O4,peroxidase,7,63,63,63,naked,0,0,0,0.087,0.00000012,TMB + H2O2,0.015,0.4,100,0.01,5,30,,,https://doi.org/10.1039/C4RA12596G
1140,SiO2@Co3O4,peroxidase,7,63,63,63,naked,0,0,0,25.2,0.00000015,H2O2 + TMB,20,200,0.3,0.01,5,30,,,https://doi.org/10.1039/C4RA12596G
1141,Cu-CuFe2O4,peroxidase,7,7,7,7,sodium dodecyl benzenesulphonate,0,0,348.48,0.39,0.000239,TMB + H2O2,0.05,0.8,0.2,0.5,4,35,,62,https://doi.org/10.1016/j.surfin.2021.101109
1142,Cu-CuFe2O4,peroxidase,7,7,7,7,sodium dodecyl benzenesulphonate,0,0,348.48,0.21,0.000474,H2O2 + TMB,0.05,0.8,0.4,0.5,4,35,,62,https://doi.org/10.1016/j.surfin.2021.101109
1143,Fe2O3/CoNi,peroxidase,5,700,700,700,naked,0,0,0,0.23,0.000135,TMB + H2O2,0.25,2.5,130,3,6,20,,,https://doi.org/10.1039/D1RA03456A
1144,Fe2O3/CoNi,peroxidase,5,700,700,700,naked,0,0,0,0.42,0.000093,H2O2 + TMB,6,160,0.35,3,6,20,,,https://doi.org/10.1039/D1RA03456A
1145,MoS2/Fe3O4,peroxidase,6,1000,1000,1000,naked,0,0,0,0.35,0.00035,TMB + H2O2,0.1429,2.5,200,0.06,,25,,,https://doi.org/10.1016/j.microc.2019.104019
1146,MoS2/Fe3O4,peroxidase,6,1000,1000,1000,naked,0,0,0,2.5,0.000033,H2O2 + TMB,4,100,1.3,0.06,,25,,,https://doi.org/10.1016/j.microc.2019.104019
1147,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,0.806,0.001413,TMB + H2O2,0.1,1.2,0.1,0.01,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051
1148,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,0.238,0.000378,H2O2 + TMB,0.1,2,0.5,0.01,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051
1149,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,1.03,0.000141,ABTS + H2O2,,,0.1,0.01,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051
1150,MoS2–Pt0.74Ag0.26,peroxidase,6,200,200,200,poly(allylamine hydrochloride),0,0,180000,25.71,0.0000729,TMB + H2O2,0.6,8,1,,4,50,,,https://doi.org/10.1039/C5NR08038J
1151,MoS2–Pt0.74Ag0.26,peroxidase,6,200,200,200,poly(allylamine hydrochloride),0,0,180000,0.386,0.0000322,H2O2 + TMB,0.1,4,1,,4,50,,,https://doi.org/10.1039/C5NR08038J
1152,NiCo2S4,peroxidase,7,570,570,570,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.3,0.0003486,TMB + H2O2,0.001,0.1,25,,4,25,,18.3,https://doi.org/10.1016/j.snb.2020.128850
1153,NiCo2S4,peroxidase,7,570,570,570,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,4.5,0.0000432,H2O2 + TMB,1,10,0.1,,4,25,,18.3,https://doi.org/10.1016/j.snb.2020.128850
1154,Fe-Ag2S,peroxidase,2,15,15,15,naked,0,0,0,0.0756,0.0000209,TMB + H2O2,0.01,0.07,250,0.24,4,55,,,https://doi.org/10.1016/j.jallcom.2019.01.225
1155,Fe-Ag2S,peroxidase,2,15,15,15,naked,0,0,0,0.471,0.000374,H2O2 + TMB,0.01,0.08,1,0.24,4,55,,,https://doi.org/10.1016/j.jallcom.2019.01.225
1156,4N-TiO2,peroxidase,4,100,100,100,naked,0,0,0,0.45,0.000115,TMB + H2O2,0.3,2.4,0.3,4.5,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014
1157,4N-TiO2,peroxidase,4,100,100,100,naked,0,0,0,0.75,0.000068,H2O2 + TMB,0.01,0.3,1.2,4.5,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014
1158,4N-TiO2,peroxidase,4,100,100,100,1-Ethyl-3-methylimidazolium acetate,0,acetic acid,170.21,0.35,0.000071,TMB + H2O2,0.3,2.4,0.3,4.5,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014
1159,4N-TiO2,peroxidase,4,100,100,100,1-Ethyl-3-methylimidazolium acetate,0,acetic acid,170.21,0.64,0.000085,H2O2 + TMB,0.01,0.3,1.2,4.5,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014
1160,PdCu,oxidase,7,100,7,7,poly(dopamine),0,0,,0.127,0.00008611,TMB,0.01,2,no,0.5,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568
1161,Pd,oxidase,7,100,7,7,poly(dopamine),0,0,,0.194,0.00006246,TMB,0.01,2,no,0.5,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568
1162,PdCu,oxidase,7,100,7,7,naked,poly(dopamine),0,,0.839,0.00005254,TMB,0.01,2,no,0.5,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568
1163,Pd/C,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.093,0.0000179,TMB,0.01,0.8,no,0.313,4.4,45,,,https://doi.org/10.1021/acsami.9b16279
1164,Pd/C,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.117,0.0000054,TMB,0.01,0.8,no,0.313,4.4,45,,,https://doi.org/10.1021/acsami.9b16279
1165,Pd,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.101,0.0000116,TMB,0.01,0.8,no,0.313,4.4,45,,,https://doi.org/10.1021/acsami.9b16279
1166,Pd-As0.01,oxidase,7,3.8,3.8,3.8,dithiothreitol,0,0,154.25,0.17,0.000028,TMB,0.03,0.165,no,0.2,4,25,,,https://doi.org/10.1016/j.snb.2019.126876
1167,Pd3.5-Ir,peroxidase,7,3.3,3.3,3.3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.27,0.00063,TMB + H2O2,0.01,0.6,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147
1168,Pd3.5-Ir,peroxidase,7,5.9,5.9,5.9,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.64,0.0013,TMB + H2O2,0.01,0.6,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147
1169,Pd3.5-Ir,peroxidase,7,9.8,9.8,9.8,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.4,0.00089,TMB + H2O2,0.01,0.6,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147
1170,Pd3.5-Ir,peroxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,0.34,0.00072,TMB + H2O2,0.01,0.6,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147
1171,Pd,oxidase,7,8.4,8.4,2,naked,poly(N-Vinylpyrrolidone),"Cetrimonium bromide, citric acid",29000,0.086,0.0000152,OPD,0.01,1.1,no,0.016,7.4,,-13.9,,https://doi.org/10.1016/j.cclet.2021.08.017
1172,Pd/C3N4,oxidase,7,8.4,8.4,2,naked,poly(N-Vinylpyrrolidone),"Cetrimonium bromide, citric acid",29000,0.121,0.0000105,OPD,0.01,1.1,no,0.402,7.4,,15.2,,https://doi.org/10.1016/j.cclet.2021.08.017
1173,Pd,oxidase,3,,,,naked,0,dipyridylamine,342.4,0.0268,0.00007084,terephthalic acid ,0.1,5,no,,4.2,,,,https://doi.org/10.1021/jacs.0c09567
1174,Ce2(CO3)2O,oxidase,3,200,200,200,naked,0,0,0,2.33,0.00001,TMB,0.5,15,no,1,4,25,17.07,53.65,https://doi.org/10.1021/acsanm.3c01652
1175,Fe–Mn,oxidase,3,500,500,500,naked,0,0,0,0.2,0.0001025,TMB,0.1,1,no,0.125,3,25,,,https://doi.org/10.1016/j.lwt.2021.112821
1176,Au@Pt,oxidase,7,48.1,48.1,48.1,naked,0,"therabloat, ascorbic acid",12600,0.192,0.0000816,TMB,0.15,1.4,no,1,6,25,,20.6,https://doi.org/10.3390/nano12050755
1177,Au@Pt,oxidase,7,48.1,48.1,48.1,naked,0,"therabloat, ascorbic acid",12600,0.268,0.0000153,OPD,0.25,3.25,no,1,6,25,,20.6,https://doi.org/10.3390/nano12050755
1178,MnO2,oxidase,6,100,100,100,naked,0,oleic acid,282.47,0.095,0.00026,TMB,0.1,5,no,0.061,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004
1179,Pt,oxidase,7,45,45,45,naked,0,trisodium citrate,192.12,0.62,0.000011,TMB,0.1,5,no,0.061,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004
1180,Pt@MnO2,oxidase,6,250,250,250,naked,0,"oleic acid, trisodium citrate",474.59,0.015,0.000156,TMB,0.1,5,no,0.061,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004
1181,MnO2/C,oxidase,,200,10,10,naked,0,0,0,0.11,0.000244,TMB,0.01,0.2,no,1,4,25,,94.6,https://doi.org/10.1021/acsanm.2c03340
1182,Cu/Cu2O ,oxidase,7,60,60,60,naked,0,0,0,0.356,0.64,ascorbic acid,0.01,0.35,no,0.1,7.4,,,,https://doi.org/10.1038/s41467-021-23737-1
1183,Cu/Cu2O ,oxidase,7,80,80,80,glutathione,0,0,307.33,0.189,0.907,ascorbic acid,0.01,0.35,no,0.1,7.4,,−30.7,,https://doi.org/10.1038/s41467-021-23737-1
1184,Cu,oxidase,,400,400,400,2-aminoterephthalic acid,0,0,181.15,0.7513,0.00076,"3,5-DTBC",0.1,3,no,1,8,37,,,https://doi.org/10.1016/j.saa.2023.123003
1185,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.6819,0.0001739,TOOS,0.1,1.6,no,,8,40,−26.7 ,,https://doi.org/10.1016/j.talanta.2021.122647
1186,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.0092,0.0001854,MBTH,0.01,0.22,no,,8,40,−26.8,,https://doi.org/10.1016/j.talanta.2021.122647
1187,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.1369,0.0001645,TOOS + MBTH,0.1,2.2,no,,8,40,−26.9,,https://doi.org/10.1016/j.talanta.2021.122647
1188,Pt,oxidase,7,3.3,3.3,3.3,chitosan,0,0,150000,0.201,0.000777,ascorbic acid,0.086,0.16,no,1.958,5,,−44.8,,https://doi.org/10.1016/j.carbpol.2022.120120
1189,Pt,oxidase,7,3.3,3.3,3.3,chitosan,0,0,200000,0.385,0.000528,ascorbic acid,0.01,0.25,no,1.958,5,,−44.8,,https://doi.org/10.1016/j.carbpol.2022.120120
1190,CoMnO3,oxidase,5,2000,30,30,naked,0,0,0,0.167,0.000674,TMB,0.25,2.5,no,0.05,4,40,,,https://doi.org/10.1016/j.snb.2023.133540
1191,H-MnO2,oxidase,6,150,150,150,naked,0,citric acid,192.12,0.781,0.000668,TMB,0.1,8,no,0.1,4,,31.3,,https://doi.org/10.1039/D0NJ02387F
1192,Co1.5Mn1.5O4,peroxidase,7,140,140,140,naked,0,nitric acid ,63.01,0.016,0.0000188,TMB + H2O2,0.01,0.5,10,0.03,4,50,,,https://doi.org/10.1016/j.snb.2021.129763
1193,Co1.5Mn1.5O4,peroxidase,7,140,140,140,naked,0,nitric acid ,63.01,14.46,0.0000876,H2O2 + TMB,1,200,10,0.03,4,50,,,https://doi.org/10.1016/j.snb.2021.129763
1194,Co1.5Mn1.5O4,oxidase,7,140,140,140,naked,0,nitric acid ,63.01,0.0029,0.00001894,TMB,1,200,no,0.03,4,50,,,https://doi.org/10.1016/j.snb.2021.129763
1195,Co1.5Mn1.5O4,laccase,7,140,140,140,naked,0,nitric acid ,63.01,0.0128,0.0000792,Dopamine,0.001,0.1,no,0.03,5,30,,,https://doi.org/10.1016/j.snb.2021.129763
1196,Co1.5Mn1.5O4,catalase,7,140,140,140,naked,0,nitric acid ,63.01,210,0.00264138,H2O2 + Dopamine,10,800,10,0.03,7,,,,https://doi.org/10.1016/j.snb.2021.129763
1197,Pt,oxidase,,100,100,100,naked,0,citric acid,192.12,0.055,0.000467,TMB,0.01,0.16,no,,3,,-25,,https://doi.org/10.1002/chem.202104247
1198,Pt,oxidase,,100,100,100,naked,0,citric acid,192.12,0.122,0.00000151,TMB,0.06,0.24,no,,7,,-25,,https://doi.org/10.1002/chem.202104247
1199,Pt,oxidase,,1000,100,100,Fluorenylmethoxycarbonyl diphenylalanine,,citric acid,463.5,0.027,0.000252,TMB,0.01,0.16,no,,3,,-56,,https://doi.org/10.1002/chem.202104247
1200,Pt,oxidase,,1000,100,100,Fluorenylmethoxycarbonyl diphenylalanine,,citric acid,463.5,0.035,0.000177,TMB,0.06,0.24,no,,7,,-56,,https://doi.org/10.1002/chem.202104247
1201,V2C,oxidase,,5000,50,50,naked,0,tetrapropylammonium hydroxide,203.36,0.163,0.00004075,TMB,0.01,0.6,no,0.0375,4,,,,https://doi.org/10.1016/j.talanta.2023.124872
1202,Pd,catalase,,10,10,10,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,135.1,0.0059,H2O2,5,100,no,0.025,,,,,https://doi.org/10.1021/acsnano.6b06297
1203,Pd,catalase,,10,10,10,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000,102.4,0.0022,H2O2,5,100,no,0.025,,,,,https://doi.org/10.1021/acsnano.6b06297
318,Ti3C2,peroxidase,6,,,,naked,DNA,Tetramethylammonium hydroxide,,33.84,0.0000452,H2O2 + TMB,0.001,40,1.2,0.005,4,40,,,https://doi.org/10.1016/j.microc.2021.106238
319,Ti3C2,peroxidase,6,,,,naked,DNA,Tetramethylammonium hydroxide,,0.952,0.0000589,OPD + H2O2,0.001,2,10,0.005,4,40,,,https://doi.org/10.1016/j.microc.2021.106238
320,Ti3C2,peroxidase,6,,,,ssDNA,DNA,Tetramethylammonium hydroxide,,38,0.0000926,H2O2 + TMB,0.001,40,1.2,0.005,4,40,,,https://doi.org/10.1016/j.microc.2021.106238
